ID,Movie_Name,Movie_Score,Review_Count,Movie_Star_Distribution,Collect_Date,Username,Post_Date,Score,User_Comment,User_Comment_Distribution,Comment_Like_Count,Movie_Tags
1632,JT·莱罗伊 JT Leroy,6.1,700,6.3%17.7%55.3%17.7%3.0%,2019-10-05,Cpad,2019-05-22,3,KS在此片中很自然,27%45%28%,0,"['感觉', '电影', '演员', '故事', '性别', '谎言', '演技', '人物', '话题', '结尾', '小哥', '时候', '镜头', '角色', '个人', '整部', '有点', '剧情', '编剧', '大众']"
1633,JT·莱罗伊 JT Leroy,6.1,700,6.3%17.7%55.3%17.7%3.0%,2019-10-05,影视圈前沿观察,2019-05-07,3,拍的一般，知道是变性人的传记片，竟然看出来一点《李茶的姑妈》的感觉，不知道怎么回事……,27%45%28%,0,"['感觉', '电影', '演员', '故事', '性别', '谎言', '演技', '人物', '话题', '结尾', '小哥', '时候', '镜头', '角色', '个人', '整部', '有点', '剧情', '编剧', '大众']"
1634,JT·莱罗伊 JT Leroy,6.1,700,6.3%17.7%55.3%17.7%3.0%,2019-10-05,于飞于飞,2019-06-09,3,总觉得可以在Dern的演技带领下更高立意的电影，却点到即止的HE结局🙃🙃虽然实在看不出她的这年纪与戏中小K的老哥谈恋爱的火花，这故事还是浪费了啊。。。Diane还是辣么美，但显然Dern还是领先太多。。,27%45%28%,0,"['感觉', '电影', '演员', '故事', '性别', '谎言', '演技', '人物', '话题', '结尾', '小哥', '时候', '镜头', '角色', '个人', '整部', '有点', '剧情', '编剧', '大众']"
1635,JT·莱罗伊 JT Leroy,6.1,700,6.3%17.7%55.3%17.7%3.0%,2019-10-05,顏生,2019-07-01,3,三星半,27%45%28%,0,"['感觉', '电影', '演员', '故事', '性别', '谎言', '演技', '人物', '话题', '结尾', '小哥', '时候', '镜头', '角色', '个人', '整部', '有点', '剧情', '编剧', '大众']"
1636,JT·莱罗伊 JT Leroy,6.1,700,6.3%17.7%55.3%17.7%3.0%,2019-10-05,大乖,2019-05-03,3,没字幕竟然看着不费劲儿，表达不咋深其实，剧情也可谓一点惊喜没有。暮光女真是帅，让我情不自禁在某些希望她能演好的地方心里暗暗帮她使劲，多希望她某个眼神或者表情，咔，打动我一下，可惜就是觉得差点啥，还是只有脸和她自己本来那股劲吸引人，行吧,27%45%28%,0,"['感觉', '电影', '演员', '故事', '性别', '谎言', '演技', '人物', '话题', '结尾', '小哥', '时候', '镜头', '角色', '个人', '整部', '有点', '剧情', '编剧', '大众']"
1637,JT·莱罗伊 JT Leroy,6.1,700,6.3%17.7%55.3%17.7%3.0%,2019-10-05,小宗,2019-05-12,3,看下去...啥玩意,27%45%28%,0,"['感觉', '电影', '演员', '故事', '性别', '谎言', '演技', '人物', '话题', '结尾', '小哥', '时候', '镜头', '角色', '个人', '整部', '有点', '剧情', '编剧', '大众']"
1638,JT·莱罗伊 JT Leroy,6.1,700,6.3%17.7%55.3%17.7%3.0%,2019-10-05,学生卡,2019-06-09,3,k喜欢的女导，总觉得眼熟，原来是法国王后。,27%45%28%,0,"['感觉', '电影', '演员', '故事', '性别', '谎言', '演技', '人物', '话题', '结尾', '小哥', '时候', '镜头', '角色', '个人', '整部', '有点', '剧情', '编剧', '大众']"
1639,JT·莱罗伊 JT Leroy,6.1,700,6.3%17.7%55.3%17.7%3.0%,2019-10-05,zz,2019-05-12,3,平头小k真的太帅了，脸也太小了吧。为了看JT跟导演的对手戏，很认真得从头看到尾。颜值赢了。,27%45%28%,0,"['感觉', '电影', '演员', '故事', '性别', '谎言', '演技', '人物', '话题', '结尾', '小哥', '时候', '镜头', '角色', '个人', '整部', '有点', '剧情', '编剧', '大众']"
1640,JT·莱罗伊 JT Leroy,6.1,700,6.3%17.7%55.3%17.7%3.0%,2019-10-05,安非他命,2019-05-06,3,完全是为小k量身打造的啊～,27%45%28%,0,"['感觉', '电影', '演员', '故事', '性别', '谎言', '演技', '人物', '话题', '结尾', '小哥', '时候', '镜头', '角色', '个人', '整部', '有点', '剧情', '编剧', '大众']"
1641,JT·莱罗伊 JT Leroy,6.1,700,6.3%17.7%55.3%17.7%3.0%,2019-10-05,盐梦,2019-05-24,3,"导演可能不会拍女性吧。。。
整片可能还不如某种女人一个镜头动人。",27%45%28%,0,"['感觉', '电影', '演员', '故事', '性别', '谎言', '演技', '人物', '话题', '结尾', '小哥', '时候', '镜头', '角色', '个人', '整部', '有点', '剧情', '编剧', '大众']"
1642,JT·莱罗伊 JT Leroy,6.1,700,6.3%17.7%55.3%17.7%3.0%,2019-10-05,ALIAS_ZY,2019-05-18,3,两位中生代女演员演技爆棚，相比之下ks略逊色。,27%45%28%,0,"['感觉', '电影', '演员', '故事', '性别', '谎言', '演技', '人物', '话题', '结尾', '小哥', '时候', '镜头', '角色', '个人', '整部', '有点', '剧情', '编剧', '大众']"
1643,JT·莱罗伊 JT Leroy,6.1,700,6.3%17.7%55.3%17.7%3.0%,2019-10-05,私营火车,2019-05-13,3,中规中矩，故事性比较强，就没有了,27%45%28%,0,"['感觉', '电影', '演员', '故事', '性别', '谎言', '演技', '人物', '话题', '结尾', '小哥', '时候', '镜头', '角色', '个人', '整部', '有点', '剧情', '编剧', '大众']"
1644,JT·莱罗伊 JT Leroy,6.1,700,6.3%17.7%55.3%17.7%3.0%,2019-10-05,迷茫夜岸,2019-05-15,3,小K太适合纠结帝了！,27%45%28%,0,"['感觉', '电影', '演员', '故事', '性别', '谎言', '演技', '人物', '话题', '结尾', '小哥', '时候', '镜头', '角色', '个人', '整部', '有点', '剧情', '编剧', '大众']"
1645,JT·莱罗伊 JT Leroy,6.1,700,6.3%17.7%55.3%17.7%3.0%,2019-10-05,siyingz,2019-07-21,3,3星都是给滚哥的,27%45%28%,0,"['感觉', '电影', '演员', '故事', '性别', '谎言', '演技', '人物', '话题', '结尾', '小哥', '时候', '镜头', '角色', '个人', '整部', '有点', '剧情', '编剧', '大众']"
1646,JT·莱罗伊 JT Leroy,6.1,700,6.3%17.7%55.3%17.7%3.0%,2019-10-05,Jyut Cing,2019-05-24,3,现实和虚构时而让人迷失,27%45%28%,0,"['感觉', '电影', '演员', '故事', '性别', '谎言', '演技', '人物', '话题', '结尾', '小哥', '时候', '镜头', '角色', '个人', '整部', '有点', '剧情', '编剧', '大众']"
1647,JT·莱罗伊 JT Leroy,6.1,700,6.3%17.7%55.3%17.7%3.0%,2019-10-05,今天也要加油,2019-06-09,3,我没能理解吧,27%45%28%,0,"['感觉', '电影', '演员', '故事', '性别', '谎言', '演技', '人物', '话题', '结尾', '小哥', '时候', '镜头', '角色', '个人', '整部', '有点', '剧情', '编剧', '大众']"
1648,JT·莱罗伊 JT Leroy,6.1,700,6.3%17.7%55.3%17.7%3.0%,2019-10-05,夏繁,2019-05-12,3,有点故作高深,27%45%28%,0,"['感觉', '电影', '演员', '故事', '性别', '谎言', '演技', '人物', '话题', '结尾', '小哥', '时候', '镜头', '角色', '个人', '整部', '有点', '剧情', '编剧', '大众']"
1649,JT·莱罗伊 JT Leroy,6.1,700,6.3%17.7%55.3%17.7%3.0%,2019-10-05,青芥,2019-06-09,3,还不错,27%45%28%,0,"['感觉', '电影', '演员', '故事', '性别', '谎言', '演技', '人物', '话题', '结尾', '小哥', '时候', '镜头', '角色', '个人', '整部', '有点', '剧情', '编剧', '大众']"
1650,JT·莱罗伊 JT Leroy,6.1,700,6.3%17.7%55.3%17.7%3.0%,2019-10-05,puddingcrepe,2019-08-31,3,太普通了。剧情不太能引起共鸣，为什么一定要embody。K帅美。片子不长但节奏有问题，就导致我一直在看时间，怎么还不完。海报帽子好看。,27%45%28%,0,"['感觉', '电影', '演员', '故事', '性别', '谎言', '演技', '人物', '话题', '结尾', '小哥', '时候', '镜头', '角色', '个人', '整部', '有点', '剧情', '编剧', '大众']"
1651,JT·莱罗伊 JT Leroy,6.1,700,6.3%17.7%55.3%17.7%3.0%,2019-10-05,鸡翅疯狂发烧友,2019-01-02,3,我看到假发觉得头痒,27%45%28%,0,"['感觉', '电影', '演员', '故事', '性别', '谎言', '演技', '人物', '话题', '结尾', '小哥', '时候', '镜头', '角色', '个人', '整部', '有点', '剧情', '编剧', '大众']"
1653,JT·莱罗伊 JT Leroy,6.1,700,6.3%17.7%55.3%17.7%3.0%,2019-10-05,路斯,2019-06-06,3,ks少年感好强啊,27%45%28%,0,"['感觉', '电影', '演员', '故事', '性别', '谎言', '演技', '人物', '话题', '结尾', '小哥', '时候', '镜头', '角色', '个人', '整部', '有点', '剧情', '编剧', '大众']"
1654,JT·莱罗伊 JT Leroy,6.1,700,6.3%17.7%55.3%17.7%3.0%,2019-10-05,信仰圣光吧,2019-06-06,3,嗯，剧情平淡，全靠颜值撑,27%45%28%,0,"['感觉', '电影', '演员', '故事', '性别', '谎言', '演技', '人物', '话题', '结尾', '小哥', '时候', '镜头', '角色', '个人', '整部', '有点', '剧情', '编剧', '大众']"
1655,JT·莱罗伊 JT Leroy,6.1,700,6.3%17.7%55.3%17.7%3.0%,2019-10-05,啦啦啦,2019-06-10,3,有趣啊,27%45%28%,0,"['感觉', '电影', '演员', '故事', '性别', '谎言', '演技', '人物', '话题', '结尾', '小哥', '时候', '镜头', '角色', '个人', '整部', '有点', '剧情', '编剧', '大众']"
1656,JT·莱罗伊 JT Leroy,6.1,700,6.3%17.7%55.3%17.7%3.0%,2019-10-05,一粒米,2019-06-09,3,我觉得一般。。个人意见,27%45%28%,0,"['感觉', '电影', '演员', '故事', '性别', '谎言', '演技', '人物', '话题', '结尾', '小哥', '时候', '镜头', '角色', '个人', '整部', '有点', '剧情', '编剧', '大众']"
1657,JT·莱罗伊 JT Leroy,6.1,700,6.3%17.7%55.3%17.7%3.0%,2019-10-05,cq_z,2019-06-16,3,"看的过程很纠结 感觉到片子想表现的犹豫不决了 但是犹豫在同一个点上太久了
有点头重脚轻吧 可能是感觉电影太短了 没有把整个故事讲得很好很完整

不过我觉得KS在戛纳上哭的那一段好可爱啊！！！好可爱啊！！！好可爱！！！看得我心都要化啦！！！！！！",27%45%28%,0,"['感觉', '电影', '演员', '故事', '性别', '谎言', '演技', '人物', '话题', '结尾', '小哥', '时候', '镜头', '角色', '个人', '整部', '有点', '剧情', '编剧', '大众']"
1658,JT·莱罗伊 JT Leroy,6.1,700,6.3%17.7%55.3%17.7%3.0%,2019-10-05,海德,2019-09-01,2,不是太有趣，对于这种现象缺乏深度or个性化的探讨与表达,27%45%28%,2,"['感觉', '电影', '演员', '故事', '性别', '谎言', '演技', '人物', '话题', '结尾', '小哥', '时候', '镜头', '角色', '个人', '整部', '有点', '剧情', '编剧', '大众']"
1659,JT·莱罗伊 JT Leroy,6.1,700,6.3%17.7%55.3%17.7%3.0%,2019-10-05,舒农,2019-09-09,2,可真够难看，一查导演，原来消费性别奇情话题也算是惯用手段了。拿着这么好的题材写出这么烂的剧本真的很厉害。,27%45%28%,2,"['感觉', '电影', '演员', '故事', '性别', '谎言', '演技', '人物', '话题', '结尾', '小哥', '时候', '镜头', '角色', '个人', '整部', '有点', '剧情', '编剧', '大众']"
1660,JT·莱罗伊 JT Leroy,6.1,700,6.3%17.7%55.3%17.7%3.0%,2019-10-05,吃鱼爱好者,2019-08-02,2,我真是get不到小K的演技,27%45%28%,1,"['感觉', '电影', '演员', '故事', '性别', '谎言', '演技', '人物', '话题', '结尾', '小哥', '时候', '镜头', '角色', '个人', '整部', '有点', '剧情', '编剧', '大众']"
1661,JT·莱罗伊 JT Leroy,6.1,700,6.3%17.7%55.3%17.7%3.0%,2019-10-05,斯坦利•赵,2019-08-15,2,人不好看了，演技也没进步。,27%45%28%,1,"['感觉', '电影', '演员', '故事', '性别', '谎言', '演技', '人物', '话题', '结尾', '小哥', '时候', '镜头', '角色', '个人', '整部', '有点', '剧情', '编剧', '大众']"
1662,JT·莱罗伊 JT Leroy,6.1,700,6.3%17.7%55.3%17.7%3.0%,2019-10-05,conwei,2019-08-30,1,原来是暮光之城的女主，总觉得眼熟，难得露点,27%45%28%,1,"['感觉', '电影', '演员', '故事', '性别', '谎言', '演技', '人物', '话题', '结尾', '小哥', '时候', '镜头', '角色', '个人', '整部', '有点', '剧情', '编剧', '大众']"
1663,JT·莱罗伊 JT Leroy,6.1,700,6.3%17.7%55.3%17.7%3.0%,2019-10-05,寻人启事95,2019-08-14,2,少有的看得想关掉的电影，无聊乏味。,27%45%28%,1,"['感觉', '电影', '演员', '故事', '性别', '谎言', '演技', '人物', '话题', '结尾', '小哥', '时候', '镜头', '角色', '个人', '整部', '有点', '剧情', '编剧', '大众']"
1664,JT·莱罗伊 JT Leroy,6.1,700,6.3%17.7%55.3%17.7%3.0%,2019-10-05,柯里昂,2019-04-28,2,两星半。像是把之前某些片的元素捏在一起炒了碗冷饭，这个阵容拍点啥都可以很有意思，算是又砸在了贾斯汀·凯利手里。,27%45%28%,3,"['感觉', '电影', '演员', '故事', '性别', '谎言', '演技', '人物', '话题', '结尾', '小哥', '时候', '镜头', '角色', '个人', '整部', '有点', '剧情', '编剧', '大众']"
1665,JT·莱罗伊 JT Leroy,6.1,700,6.3%17.7%55.3%17.7%3.0%,2019-10-05,B-B-B,2019-05-09,2,克里斯汀·斯图尔特演技什么时候才能上线,27%45%28%,2,"['感觉', '电影', '演员', '故事', '性别', '谎言', '演技', '人物', '话题', '结尾', '小哥', '时候', '镜头', '角色', '个人', '整部', '有点', '剧情', '编剧', '大众']"
1666,JT·莱罗伊 JT Leroy,6.1,700,6.3%17.7%55.3%17.7%3.0%,2019-10-05,發條菇,2019-07-22,2,？？？,27%45%28%,1,"['感觉', '电影', '演员', '故事', '性别', '谎言', '演技', '人物', '话题', '结尾', '小哥', '时候', '镜头', '角色', '个人', '整部', '有点', '剧情', '编剧', '大众']"
1667,JT·莱罗伊 JT Leroy,6.1,700,6.3%17.7%55.3%17.7%3.0%,2019-10-05,59lands,2019-06-27,2,不行，给人一种过于渴望去表达，但是观众却什么也没有感受到,27%45%28%,1,"['感觉', '电影', '演员', '故事', '性别', '谎言', '演技', '人物', '话题', '结尾', '小哥', '时候', '镜头', '角色', '个人', '整部', '有点', '剧情', '编剧', '大众']"
1668,JT·莱罗伊 JT Leroy,6.1,700,6.3%17.7%55.3%17.7%3.0%,2019-10-05,godai5,2019-07-23,2,真心对这个故事没兴趣呀,27%45%28%,1,"['感觉', '电影', '演员', '故事', '性别', '谎言', '演技', '人物', '话题', '结尾', '小哥', '时候', '镜头', '角色', '个人', '整部', '有点', '剧情', '编剧', '大众']"
1669,JT·莱罗伊 JT Leroy,6.1,700,6.3%17.7%55.3%17.7%3.0%,2019-10-05,introvert,2019-06-14,2,好无聊啊  几度看不下去,27%45%28%,1,"['感觉', '电影', '演员', '故事', '性别', '谎言', '演技', '人物', '话题', '结尾', '小哥', '时候', '镜头', '角色', '个人', '整部', '有点', '剧情', '编剧', '大众']"
1670,JT·莱罗伊 JT Leroy,6.1,700,6.3%17.7%55.3%17.7%3.0%,2019-10-05,red.,2019-05-13,1,差，LauraDern总是演过，JustinKelly根本不会做导演。,27%45%28%,0,"['感觉', '电影', '演员', '故事', '性别', '谎言', '演技', '人物', '话题', '结尾', '小哥', '时候', '镜头', '角色', '个人', '整部', '有点', '剧情', '编剧', '大众']"
1671,JT·莱罗伊 JT Leroy,6.1,700,6.3%17.7%55.3%17.7%3.0%,2019-10-05,Z秋10,2019-09-01,2,变性，同性，谎言，作家的世界太乱套，真人真事改编，但人物内心情感刻画的比较分散，镜头，场景，切换的太频道走没有代入感,27%45%28%,1,"['感觉', '电影', '演员', '故事', '性别', '谎言', '演技', '人物', '话题', '结尾', '小哥', '时候', '镜头', '角色', '个人', '整部', '有点', '剧情', '编剧', '大众']"
1672,JT·莱罗伊 JT Leroy,6.1,700,6.3%17.7%55.3%17.7%3.0%,2019-10-05,资深低阶路人,2019-07-06,2,奇葩，这么明显的骗局居然忽悠了6年之久，油管视频里Savannah Knoop在签售会上讲话结结巴巴，跟一个年轻写作天才的人设完全不符。而身边永远跟着一个红发英国口音女人天天给TA当发言人，却还有那么多人相信？比皇帝的新装更虚伪。Laura Albert就是个疯子，恰好会写点文字罢了。艾莎·阿基多也是个人才，JT Leroy的支持者，顺便跟JT Leroy鬼混，为JT Leroy自编自导一部电影，并在多年后性侵了当年演她儿子的童星，哈哈哈,27%45%28%,0,"['感觉', '电影', '演员', '故事', '性别', '谎言', '演技', '人物', '话题', '结尾', '小哥', '时候', '镜头', '角色', '个人', '整部', '有点', '剧情', '编剧', '大众']"
1673,JT·莱罗伊 JT Leroy,6.1,700,6.3%17.7%55.3%17.7%3.0%,2019-10-05,B仔,2019-08-06,2,GAZE 2019 Closing Film 我觉得一般。get到了小K的颜值。,27%45%28%,0,"['感觉', '电影', '演员', '故事', '性别', '谎言', '演技', '人物', '话题', '结尾', '小哥', '时候', '镜头', '角色', '个人', '整部', '有点', '剧情', '编剧', '大众']"
1674,JT·莱罗伊 JT Leroy,6.1,700,6.3%17.7%55.3%17.7%3.0%,2019-10-05,叽里呱啦,2019-05-04,1,题材很好，拍的极烂，敢再烂点吗,27%45%28%,2,"['感觉', '电影', '演员', '故事', '性别', '谎言', '演技', '人物', '话题', '结尾', '小哥', '时候', '镜头', '角色', '个人', '整部', '有点', '剧情', '编剧', '大众']"
1675,JT·莱罗伊 JT Leroy,6.1,700,6.3%17.7%55.3%17.7%3.0%,2019-10-05,九里亚,2019-07-01,2,KS本色出演？LD演技赞，导演太烂，完全看不进去,27%45%28%,0,"['感觉', '电影', '演员', '故事', '性别', '谎言', '演技', '人物', '话题', '结尾', '小哥', '时候', '镜头', '角色', '个人', '整部', '有点', '剧情', '编剧', '大众']"
1676,JT·莱罗伊 JT Leroy,6.1,700,6.3%17.7%55.3%17.7%3.0%,2019-10-05,梦之安魂曲,2019-07-07,2,对这个故事不感兴趣。两个小时不到的电影感觉像是看了三个小时。完完全全是为了美K看得。她现在怎么露上瘾了？,27%45%28%,0,"['感觉', '电影', '演员', '故事', '性别', '谎言', '演技', '人物', '话题', '结尾', '小哥', '时候', '镜头', '角色', '个人', '整部', '有点', '剧情', '编剧', '大众']"
1677,JT·莱罗伊 JT Leroy,6.1,700,6.3%17.7%55.3%17.7%3.0%,2019-10-05,lithium,2019-05-08,2,………题材蛮好的 拍的不好看 太无聊了,27%45%28%,0,"['感觉', '电影', '演员', '故事', '性别', '谎言', '演技', '人物', '话题', '结尾', '小哥', '时候', '镜头', '角色', '个人', '整部', '有点', '剧情', '编剧', '大众']"
1678,JT·莱罗伊 JT Leroy,6.1,700,6.3%17.7%55.3%17.7%3.0%,2019-10-05,不然呢。,2019-05-10,2,有足够多值得大书的性别议题 名利浮华 趣味解构 却一一被磨平无聊 KS处处显出的疲态过于同质化 无法与角色有效融合 这可能是她表演上的巨大短板,27%45%28%,0,"['感觉', '电影', '演员', '故事', '性别', '谎言', '演技', '人物', '话题', '结尾', '小哥', '时候', '镜头', '角色', '个人', '整部', '有点', '剧情', '编剧', '大众']"
1679,JT·莱罗伊 JT Leroy,6.1,700,6.3%17.7%55.3%17.7%3.0%,2019-10-05,鸡场,2019-08-14,1,劳拉邓恩非常聒噪，而克里斯丁又非常压抑自我，烂到无法再有多少耐心。他们去戛纳那段，简直是对电影节的侮辱,27%45%28%,0,"['感觉', '电影', '演员', '故事', '性别', '谎言', '演技', '人物', '话题', '结尾', '小哥', '时候', '镜头', '角色', '个人', '整部', '有点', '剧情', '编剧', '大众']"
1680,JT·莱罗伊 JT Leroy,6.1,700,6.3%17.7%55.3%17.7%3.0%,2019-10-05,🌈屎胖紙哈尼,2019-05-18,2,所以拍片的时候ks片场Kruger回家Stella……I MEAN！！！全片都靠Kruger提神啊！真心超boring，完全感受不到冲突和张力🤦🏻♀️,27%45%28%,2,"['感觉', '电影', '演员', '故事', '性别', '谎言', '演技', '人物', '话题', '结尾', '小哥', '时候', '镜头', '角色', '个人', '整部', '有点', '剧情', '编剧', '大众']"
1681,JT·莱罗伊 JT Leroy,6.1,700,6.3%17.7%55.3%17.7%3.0%,2019-10-05,上海裁缝,2019-05-07,2,风格有趣，影像活泼，想制造一种性别身份的迷惑，却有点浅显，看过～,27%45%28%,0,"['感觉', '电影', '演员', '故事', '性别', '谎言', '演技', '人物', '话题', '结尾', '小哥', '时候', '镜头', '角色', '个人', '整部', '有点', '剧情', '编剧', '大众']"
1682,JT·莱罗伊 JT Leroy,6.1,700,6.3%17.7%55.3%17.7%3.0%,2019-10-05,Bry,2019-05-29,2,"k演直女和黑人小哥的part也太尬了                   呆拉这个酱油打得确实很水                                                                btw电影拍的淡得出奇（2.5）
",27%45%28%,0,"['感觉', '电影', '演员', '故事', '性别', '谎言', '演技', '人物', '话题', '结尾', '小哥', '时候', '镜头', '角色', '个人', '整部', '有点', '剧情', '编剧', '大众']"
1683,JT·莱罗伊 JT Leroy,6.1,700,6.3%17.7%55.3%17.7%3.0%,2019-10-05,法外之徒,2019-05-06,1,当LGBTQ元素成为唯一亮点 可想而知整部片的展开有多么无趣 一直以来小K接片都体现出对角色identity的过分执着 以至于她本人已经快脱离演员的范畴 更接近于一个queer icon 如果根据比利·林恩里的演出仍可称之为优秀的话 很担心一个好演员为身份所限制变成烂片避雷针,27%45%28%,1,"['感觉', '电影', '演员', '故事', '性别', '谎言', '演技', '人物', '话题', '结尾', '小哥', '时候', '镜头', '角色', '个人', '整部', '有点', '剧情', '编剧', '大众']"
1684,JT·莱罗伊 JT Leroy,6.1,700,6.3%17.7%55.3%17.7%3.0%,2019-10-05,斜分猫嘴剪刀手,2019-05-13,2,“I'm glad you know how to put an outfit together ”,27%45%28%,0,"['感觉', '电影', '演员', '故事', '性别', '谎言', '演技', '人物', '话题', '结尾', '小哥', '时候', '镜头', '角色', '个人', '整部', '有点', '剧情', '编剧', '大众']"
1685,JT·莱罗伊 JT Leroy,6.1,700,6.3%17.7%55.3%17.7%3.0%,2019-10-05,SR昀川,2019-05-13,2,剧情一星，KS板寸太帅了！！帅的合不拢腿所以多加一星！！,27%45%28%,0,"['感觉', '电影', '演员', '故事', '性别', '谎言', '演技', '人物', '话题', '结尾', '小哥', '时候', '镜头', '角色', '个人', '整部', '有点', '剧情', '编剧', '大众']"
1686,JT·莱罗伊 JT Leroy,6.1,700,6.3%17.7%55.3%17.7%3.0%,2019-10-05,Aurore,2019-05-26,2,电影就和电影中的故事一样无聊。。。,27%45%28%,0,"['感觉', '电影', '演员', '故事', '性别', '谎言', '演技', '人物', '话题', '结尾', '小哥', '时候', '镜头', '角色', '个人', '整部', '有点', '剧情', '编剧', '大众']"
1687,JT·莱罗伊 JT Leroy,6.1,700,6.3%17.7%55.3%17.7%3.0%,2019-10-05,茗樱,2019-06-19,2,两星半，为了克莉丝汀斯图尔特看的，可能是翻译的问题，感觉节奏把控不太好，没有高潮,27%45%28%,0,"['感觉', '电影', '演员', '故事', '性别', '谎言', '演技', '人物', '话题', '结尾', '小哥', '时候', '镜头', '角色', '个人', '整部', '有点', '剧情', '编剧', '大众']"
1689,JT·莱罗伊 JT Leroy,6.1,700,6.3%17.7%55.3%17.7%3.0%,2019-10-05,张明昕,2019-06-04,2,浅 有很多可以探讨的题材 包括性别 谎言 童年阴影等等 都没有深入 但是视觉上有种独特的审美 （造型 取景 摄影）,27%45%28%,0,"['感觉', '电影', '演员', '故事', '性别', '谎言', '演技', '人物', '话题', '结尾', '小哥', '时候', '镜头', '角色', '个人', '整部', '有点', '剧情', '编剧', '大众']"
1690,JT·莱罗伊 JT Leroy,6.1,700,6.3%17.7%55.3%17.7%3.0%,2019-10-05,丝萝,2019-06-10,2,没什么意思,27%45%28%,0,"['感觉', '电影', '演员', '故事', '性别', '谎言', '演技', '人物', '话题', '结尾', '小哥', '时候', '镜头', '角色', '个人', '整部', '有点', '剧情', '编剧', '大众']"
1691,JT·莱罗伊 JT Leroy,6.1,700,6.3%17.7%55.3%17.7%3.0%,2019-10-05,未注销,2019-06-07,2,剧本角度新奇可惜编剧功力不够,27%45%28%,0,"['感觉', '电影', '演员', '故事', '性别', '谎言', '演技', '人物', '话题', '结尾', '小哥', '时候', '镜头', '角色', '个人', '整部', '有点', '剧情', '编剧', '大众']"
1692,JT·莱罗伊 JT Leroy,6.1,700,6.3%17.7%55.3%17.7%3.0%,2019-10-05,驷马桥小仙女,2019-05-18,2,不是很好看就对了,27%45%28%,0,"['感觉', '电影', '演员', '故事', '性别', '谎言', '演技', '人物', '话题', '结尾', '小哥', '时候', '镜头', '角色', '个人', '整部', '有点', '剧情', '编剧', '大众']"
1693,JT·莱罗伊 JT Leroy,6.1,700,6.3%17.7%55.3%17.7%3.0%,2019-10-05,Softness,2019-05-25,2,虽然有小k撑场子，但个人不是很喜欢这个剧，比较通顺，但也很平淡。,27%45%28%,0,"['感觉', '电影', '演员', '故事', '性别', '谎言', '演技', '人物', '话题', '结尾', '小哥', '时候', '镜头', '角色', '个人', '整部', '有点', '剧情', '编剧', '大众']"
1694,JT·莱罗伊 JT Leroy,6.1,700,6.3%17.7%55.3%17.7%3.0%,2019-10-05,SYLVIA,2019-05-13,4,曾经看到有人说，好的演员分为天赋型和学术型两种。天赋型代表是于佩尔阿姨，学术型是梅姨，仔细琢磨下两类的区别确实明显。小k的作品我基本都看了，以前一直觉得她演技一会儿好一会坏，近些日子突然觉得她应该是类似于天赋型的，当然比不上大咖，不过她差不多是走在这条路上。适合她的角色就很棒，不太适合的就很尬。至于如何定义“适合”，应该就是角色和她本人有内在的相似之处吧，不是性取向，而是性格和价值观这方面，或多或少。另，直女在影视剧中gay起来真的太撩人了，我爱上了黛安克鲁格。,27%45%28%,16,"['感觉', '电影', '演员', '故事', '性别', '谎言', '演技', '人物', '话题', '结尾', '小哥', '时候', '镜头', '角色', '个人', '整部', '有点', '剧情', '编剧', '大众']"
1695,JT·莱罗伊 JT Leroy,6.1,700,6.3%17.7%55.3%17.7%3.0%,2019-10-05,大武妇,2019-04-27,4,你k这个小平头帅疯了好么！！！！！！！！！！无处安放的不羁气质,27%45%28%,5,"['感觉', '电影', '演员', '故事', '性别', '谎言', '演技', '人物', '话题', '结尾', '小哥', '时候', '镜头', '角色', '个人', '整部', '有点', '剧情', '编剧', '大众']"
1696,JT·莱罗伊 JT Leroy,6.1,700,6.3%17.7%55.3%17.7%3.0%,2019-10-05,黑山羊蛋糕,2019-05-05,4,剧情挺通顺的，一般性的不错。只想问为什么KS的少年感那么强啊~,27%45%28%,7,"['感觉', '电影', '演员', '故事', '性别', '谎言', '演技', '人物', '话题', '结尾', '小哥', '时候', '镜头', '角色', '个人', '整部', '有点', '剧情', '编剧', '大众']"
1697,JT·莱罗伊 JT Leroy,6.1,700,6.3%17.7%55.3%17.7%3.0%,2019-10-05,Nymphen,2019-04-29,5,我爱姐,27%45%28%,0,"['感觉', '电影', '演员', '故事', '性别', '谎言', '演技', '人物', '话题', '结尾', '小哥', '时候', '镜头', '角色', '个人', '整部', '有点', '剧情', '编剧', '大众']"
1698,JT·莱罗伊 JT Leroy,6.1,700,6.3%17.7%55.3%17.7%3.0%,2019-10-05,不是马是向钱钱,2019-05-06,4,剧情嘛emmmmmmm，但k真的好帅啊，全程花痴脸，这么直接的tomboy风，小平头，年下攻，我只有姨母笑了,27%45%28%,1,"['感觉', '电影', '演员', '故事', '性别', '谎言', '演技', '人物', '话题', '结尾', '小哥', '时候', '镜头', '角色', '个人', '整部', '有点', '剧情', '编剧', '大众']"
1699,JT·莱罗伊 JT Leroy,6.1,700,6.3%17.7%55.3%17.7%3.0%,2019-10-05,小鬼Noble,2019-05-12,4,谁才是真正欺骗他人的人？,27%45%28%,0,"['感觉', '电影', '演员', '故事', '性别', '谎言', '演技', '人物', '话题', '结尾', '小哥', '时候', '镜头', '角色', '个人', '整部', '有点', '剧情', '编剧', '大众']"
